tract,USP_2012,USS_2012,USC_2012,USP_2016,USS_2016,USC_2016,USP_CHANGE,USS_CHANGE,USC_CHANGE,POPDENSITY_2015,POPDENSITY_CHANGE,NONWHITE_2015,NONWHITE_CHANGE,UNEMPLOYMENT_2015,UNEMPLOYMENT_CHANGE,COLLEGE_2015,COLLEGE_CHANGE,INCOME_2015,INCOME_CHANGE
1400000US42003261500,-0.779766677,-0.774699014,-0.88739846,-0.765483612,-0.746579966,-0.784073503,0.014283065,0.028119048,0.103324957,3381.696429,-0.199260042,52.5,-0.239130435,20.4,1.457831325,24.4,1.159292035,23906,-0.436232431
1400000US42003262000,-0.47293843,-0.514028803,-0.756925244,-0.366871527,-0.423775572,-0.587732785,0.106066903,0.090253231,0.169192459,3861.63522,-0.011272142,40.8,0.563218391,8.1,-0.562162162,16.4,0.115646259,26361,0.177408549
1400000US42003270100,-0.322961917,-0.377298111,-0.456886863,-0.341766047,-0.361127801,-0.471064573,-0.01880413,0.01617031,-0.01417771,6276.119403,-0.136845707,23.9,0.160194175,3,-0.615384615,32.6,-0.026865672,54053,0.085227273
1400000US42003270300,-0.372380503,-0.420511806,-0.522370688,-0.450511205,-0.454734752,-0.568392887,-0.078130702,-0.034222946,-0.046022199,8974.248927,-0.128386828,39,-0.025,6.9,1.464285714,21,0.5,32788,0.401196581
1400000US42003270400,-0.600153841,-0.62196849,-0.627708864,-0.569407386,-0.614871205,-0.683443766,0.030746455,0.007097285,-0.055734902,6758.169935,-0.058287796,44.3,-0.028508772,10.5,3.772727273,17.3,-0.059782609,40673,0.179885124
1400000US42003270800,-0.221851921,-0.293808112,-0.575291744,-0.23535467,-0.279250766,-0.447823724,-0.013502749,0.014557346,0.12746802,5716.904277,-0.03869863,23.4,0.376470588,9.3,0.081395349,38.1,0.021447721,66161,0.253144178
1400000US42003271500,-0.513077612,-0.522199921,-0.558550529,-0.490100386,-0.535761661,-0.641643168,0.022977226,-0.01356174,-0.083092639,5731.060606,-0.159210892,52.1,0.140043764,14.5,0.858974359,14.3,0.108527132,37438,0.146786743
1400000US42003281400,-0.4774174,-0.498040268,-0.498725926,-0.416703514,-0.440289604,-0.598945206,0.060713886,0.057750664,-0.10021928,4910.331384,0.266465561,46.8,0.2,6.2,-0.607594937,23.5,1.640449438,36490,0.290356802
1400000US42003281500,-0.219852993,-0.275292931,-0.419543201,-0.244115498,-0.277172464,-0.453460011,-0.024262505,-0.001879533,-0.03391681,6071.428571,-0.06954282,18.8,1.506666667,3.8,-0.744966443,29.2,0.536842105,43333,0.046969001
1400000US42003290100,-0.337273836,-0.393151631,-0.500829248,-0.151850182,-0.25423365,-0.458580293,0.185423654,0.138917981,0.042248955,4524.489796,0.052206929,28.4,1.347107438,16.2,4.785714286,15.8,0.680851064,34008,0.0464
1400000US42003290200,-0.287295676,-0.367588622,-0.5652778,-0.184786314,-0.248990298,-0.427868491,0.102509362,0.118598324,0.137409309,7158.645276,0.011332158,20.3,0.492647059,10.2,-0.43956044,16.7,0.143835616,37183,0.150499706
1400000US42003290400,-0.245702694,-0.310984859,-0.521242458,-0.169327254,-0.221951977,-0.440202727,0.07637544,0.089032882,0.081039731,6262.479871,-0.150316801,23,0.742424242,12.5,0.436781609,24.6,0.421965318,44254,0.168514998
1400000US42003300100,-0.723645727,-0.700326219,-0.707856632,-0.652858697,-0.673297007,-0.760140523,0.07078703,0.027029212,-0.052283891,14230.76923,0.099199174,71,0.189279732,15.2,1.082191781,10,-0.259259259,27733,0.079399058
1400000US42003310200,-0.043132933,-0.130626878,-0.320905642,0.146447045,-0.010040283,-0.252913099,0.189579978,0.120586595,0.067992543,3566.768603,0.019819295,1.6,-0.80952381,11.4,1.47826087,17.4,0.526315789,47500,0.089449541
1400000US42003310300,-0.021634533,-0.1276705,-0.538203322,0.102298746,-0.008414337,-0.262914879,0.123933279,0.119256163,0.275288443,1230.088496,-0.097402597,16.9,1.011904762,4,-0.215686275,29.6,-0.048231511,68011,-0.170597561
1400000US42003320400,-0.184900669,-0.24047244,-0.455668347,-0.061029354,-0.143070151,-0.292112198,0.123871315,0.097402289,0.163556149,6569.69697,0.032380952,7.7,0.149253731,10.8,0.367088608,15,0.171875,48043,0.021626334
1400000US42003320600,-0.188898471,-0.240119752,-0.472030299,-0.09234064,-0.184341726,-0.347421582,0.096557831,0.055778026,0.124608717,3982.45614,-0.035683942,13.6,-0.028571429,9.2,0.333333333,25,0.024590164,52344,-0.096348727
1400000US42003320700,-0.071072674,-0.134321539,-0.42879827,0.113459823,0.005248613,-0.208474616,0.184532497,0.139570152,0.220323654,2980.314961,-0.199365415,11.6,N/A,6.2,0.127272727,17.6,0.053892216,48833,-0.043278085
1400000US42003401100,0.082936817,-0.020744006,-0.054135338,0.161992125,0.086731758,-0.029226304,0.079055308,0.107475764,0.024909034,922.3320158,-0.010180276,2.7,-0.4375,8.3,0.765957447,24.4,0.478787879,54572,0.280612005
1400000US42003401200,-0.148737138,-0.245714286,-0.291012839,-0.022346369,-0.144981413,-0.300285987,0.126390769,0.100732873,-0.009273148,3023.738872,-0.065423418,6.7,-0.673170732,16.8,-0.028901734,10.7,-0.130081301,30607,0.132711595
1400000US42003401300,0.137510794,0.04942828,#DIV/0!,0.189397913,0.153176943,0.106371948,0.051887119,0.103748663,#DIV/0!,2132.660978,0.103572863,7.1,1.448275862,6.5,0.511627907,29.3,-0.169971671,62278,0.301335228
1400000US42003402000,-0.070265638,-0.105078809,-0.803814714,0.081339713,-0.032310178,-0.184577523,0.151605351,0.072768631,0.619237191,6348.336595,-0.009163103,8.2,0.547169811,7.3,0.377358491,18.8,0.392592593,42560,0.065358332
1400000US42003403500,-0.091283459,-0.15942029,-0.684842421,0.042405063,-0.045656309,-0.187214612,0.133688522,0.113763981,0.497627809,3679.183673,-0.013353765,13.5,1.596153846,10.1,0.086021505,17.9,0.443548387,36443,0.150310912
1400000US42003404000,-0.02027027,-0.171232877,-0.193965517,0.069767442,-0.013445378,-0.23630137,0.090037712,0.157787499,-0.042335853,612.4065112,0.025792189,6.9,1.090909091,9.3,-0.079207921,18.6,-0.295454545,46080,0.069340017
1400000US42003405000,0.198529412,0.137546468,#DIV/0!,0.338383838,0.230769231,0.289655172,0.139854426,0.093222763,#DIV/0!,118.0436644,-0.015178571,1.1,-0.592592593,6.6,-0.014925373,12.9,-0.313829787,51125,0.023851484
1400000US42003406000,0.259689922,0.174509804,0.078787879,0.383677298,0.30294397,0.294230769,0.123987376,0.128434166,0.21544289,180.5823743,-0.013918178,3,0.875,8.2,0.438596491,16.8,0.037037037,55893,0.039869767
1400000US42003407001,0.196585003,0.120361351,0.085714286,0.259476461,0.197132792,0.252436411,0.062891458,0.076771441,0.166722125,267.6409409,-0.007908264,2.8,0.12,5.9,1.034482759,22,0.089108911,54440,0.033271965
1400000US42003407002,0.218488846,0.153966094,0.178065225,0.238576885,0.227677843,0.259281546,0.020088039,0.073711749,0.081216321,678.9525692,0.047727966,2.5,0.923076923,5.4,-0.114754098,33.5,0.098360656,63393,-0.026729511
1400000US42003408001,0.33248756,0.298303926,0.114727843,0.151441181,0.203957872,0.262271026,-0.181046379,-0.094346054,0.147543183,514.9121074,0.126377187,3.1,-0.162162162,5.8,0.705882353,44.7,0.13164557,75000,0.046156421
1400000US42003408002,0.292320287,0.242923111,0.261876031,0.232972632,0.250480539,0.324302365,-0.059347655,0.007557428,0.062426334,1382.463929,0.028911284,8.3,0.62745098,3.1,0.409090909,54.6,0.096385542,98016,0.076117387
1400000US42003409000,0.413249719,0.365100016,0.438009438,0.195004382,0.339608979,0.379603815,-0.218245337,-0.025491037,-0.058405623,720.6272475,0.138069081,5.8,-0.317647059,6,2,69.9,0.04954955,143773,0.104298201
1400000US42003410000,0.278544542,0.213653603,-0.01618123,0.115,0.26993865,0.271144279,-0.163544542,0.056285047,0.287325509,1350.561798,0.056239016,2.2,-0.760869565,3.7,1.3125,68.4,0.085714286,102308,-0.083187712
1400000US42003411000,0.31198044,0.275793651,0.29456112,0.118358531,0.231986316,0.26459144,-0.193621909,-0.043807335,-0.02996968,489.8738272,0.130168682,14.3,-0.168604651,5.6,0.435897436,73.3,0.079528719,119776,-0.039794773
1400000US42003412001,0.272364736,0.230781231,0.208232629,0.076047497,0.196963243,0.251581064,-0.196317239,-0.033817988,0.043348435,1002.766252,0.087771943,18.8,0.516129032,5,0.136363636,69.6,-0.060728745,112008,-0.001346303
1400000US42003412002,0.237351848,0.204659194,0.271299541,0.066321857,0.185555565,0.245807224,-0.171029991,-0.019103629,-0.025492317,1106.251289,0.075195508,8.5,-0.114583333,2.6,-0.446808511,66,0.056,118611,0.005561443
1400000US42003413100,0.20317201,0.156656011,0.209949986,0.046026221,0.154292764,0.202691388,-0.157145789,-0.002363247,-0.007258598,1172.945762,0.162001288,22.8,0.853658537,5.8,0.526315789,65.3,0.039808917,114036,0.259565256
1400000US42003413201,0.161510949,0.106426666,0.206454453,0.041009842,0.105806448,0.165848489,-0.120501107,-0.000620218,-0.040605964,2523.646333,-0.041145833,4.8,1.285714286,3.7,-0.119047619,48.1,-0.109259259,72721,0.009383024
1400000US42003413202,0.193693865,0.136266602,0.156959464,0.083961459,0.196964386,0.246097133,-0.109732406,0.060697784,0.089137669,1677.701437,-0.023982558,1.6,0.142857143,4.3,-0.271186441,47.4,-0.046277666,62083,0.006484769
1400000US42003413300,0.153177587,0.091690189,0.108484153,0.058296223,0.13597272,0.206612664,-0.094881364,0.044282531,0.098128511,2143.69634,-0.006284038,8.3,0.257575758,4.4,0.692307692,49.6,0.230769231,78630,0.078349356
1400000US42003413400,0.206503097,0.157955436,0.172977972,0.054968012,0.165417835,0.203553227,-0.151535085,0.007462399,0.030575255,2504.705882,-0.037740113,6.5,-0.133333333,2.2,-0.421052632,54.1,-0.101328904,79028,-0.09032518
1400000US42003413500,0.188069501,0.128054418,0.201163029,0.033347621,0.116508432,0.168856987,-0.15472188,-0.011545986,-0.032306042,1858.07601,-0.005877681,13.9,0.376237624,5.1,0.7,52.7,-0.067256637,60471,0.033180133
1400000US42003414101,0.221777285,0.151216333,0.154025103,0.109529534,0.186771517,0.233673917,-0.112247751,0.035555184,0.079648814,1413.616792,-0.053342945,1.8,-0.6,2.3,-0.342857143,44.7,-0.12007874,92232,0.196528417
1400000US42003414102,0.19979474,0.168048819,0.135579354,0.102888587,0.172937034,0.233592527,-0.096906153,0.004888215,0.098013173,1068.950749,0.123143842,9.4,0.807692308,2.5,-0.21875,56.2,0.203426124,86145,0.134472042
1400000US42003414200,0.216941509,0.177957211,0.217625648,0.119352252,0.187255648,0.234807566,-0.097589257,0.009298437,0.017181918,1047.10608,-0.017811269,5.1,1.684210526,4.5,-0.150943396,51.1,0.293670886,71250,-0.07024389
1400000US42003415001,0.192773127,0.150748104,0.083224976,0.12005778,0.143960136,0.169763458,-0.072715347,-0.006787968,0.086538482,388.7828162,0.086482881,12.2,0.967741935,3.7,-0.195652174,40.7,0.091152815,87134,0.278712101
1400000US42003415002,0.121108095,0.076404328,0.082132082,0.018490886,0.110295034,0.130230557,-0.102617209,0.033890706,0.048098475,481.192477,-0.079249617,9.6,0.523809524,5.7,-0.424242424,56.1,0.027472527,82868,0.03585
1400000US42003416000,0.077669903,-0.043263288,#DIV/0!,0.163218391,0.067520373,-0.119904077,0.085548488,0.110783661,#DIV/0!,729.249889,0.100468855,0.5,-0.545454545,6.2,-0.184210526,20.4,-0.105263158,48438,0.149672458
1400000US42003417100,0.07364802,-0.044548779,#DIV/0!,0.146599114,0.076256575,-0.099174156,0.072951094,0.120805354,#DIV/0!,5080.188679,-0.023129252,6.7,5.7,4.4,-0.169811321,21.4,0.229885057,54792,0.225936367
1400000US42003417200,-0.027565096,-0.123020726,#DIV/0!,0.04518865,-0.037053884,-0.161541467,0.072753746,0.085966842,#DIV/0!,2461.689587,0.0024,2.3,-0.148148148,12.4,0.458823529,14,0.489361702,32614,-0.204148365
1400000US42003418000,0.082105263,-0.038297872,-0.283216783,0.117346939,0.083591331,-0.108994709,0.035241676,0.121889203,0.174222074,3796.976242,0.06223565,0.7,-0.461538462,7.6,0.80952381,31.4,0.15018315,54573,-0.035182009
1400000US42003419000,0.090369393,0.013422819,-0.413735343,0.130109384,0.087637841,-0.088637716,0.039739991,0.074215022,0.325097627,514.3683047,0.020924738,4.3,-0.376811594,7.6,0.853658537,26.7,-0.069686411,48238,0.243920679
1400000US42003420000,-0.145560408,-0.208888889,-0.674796748,-0.123796424,-0.157162726,-0.345609065,0.021763984,0.051726163,0.329187683,5286.195286,0.116642959,18.9,4.4,5.1,1.217391304,27.7,-0.109324759,35833,-0.111130405
1400000US42003421100,0.007548526,-0.029379761,-0.111872146,-0.193469101,-0.083538084,-0.090324884,-0.201017627,-0.054158323,0.021547262,1217.275943,-0.004820439,17.4,1.071428571,5.8,-0.107692308,63,0.105263158,72250,-0.107242151
1400000US42003421200,-0.043222395,-0.07362294,0.020030817,-0.151223627,-0.081700828,-0.041495317,-0.108001232,-0.008077888,-0.061526134,1225.427051,0.035249586,8.2,0.138888889,3.2,0.333333333,59.1,0.080438757,91628,0.073669163
1400000US42003422000,0.176062446,0.13810219,-0.083555556,-0.150450189,0.1021398,0.103787222,-0.326512635,-0.03596239,0.187342778,688.1515383,0.002407408,10.4,0.6,9.1,21.75,83.6,0.101449275,154722,-0.133413987
1400000US42003423000,-0.107065439,-0.155845449,-0.132496294,-0.327327183,-0.220682834,-0.214392441,-0.220261744,-0.064837385,-0.081896147,7807.26257,0.004311894,10.5,0.05,5.3,0.23255814,58.9,0.150390625,64125,0.157595451
1400000US42003424000,-0.271256027,-0.336397362,-0.4999119,-0.209929647,-0.276653114,-0.453846002,0.06132638,0.059744248,0.046065898,6451.977401,-0.005226481,19.6,1.153846154,12.7,0.716216216,17.3,0.478632479,31250,0.03858553
1400000US42003425000,-0.131805158,-0.20494186,-0.52979066,-0.069078947,-0.124169987,-0.341381623,0.062726211,0.080771873,0.188409037,4694.93844,-0.02082739,5.6,0.191489362,4.1,-0.605769231,20.1,0.233128834,45493,0.321165127
1400000US42003426300,0.146888957,0.061264059,0.079457327,0.079872455,0.102079603,0.152240434,-0.067016502,0.040815544,0.072783107,3063.555114,0.045762712,1.8,2.6,4.9,-0.075471698,45.8,0.379518072,77237,0.20316224
1400000US42003426400,0.056219105,-0.019516922,0.013269488,0.014038556,0.028912914,0.072399797,-0.042180549,0.048429836,0.059130309,3191.709845,-0.075867981,0.8,-0.636363636,2.9,-0.09375,30.8,0.107913669,64847,0.312931506
1400000US42003426700,0.008871756,-0.072506035,-0.033237101,0.037426608,0.021767391,0.067696391,0.028554852,0.094273426,0.100933492,1537.983425,0.035332403,6.6,0.833333333,6.3,-0.284090909,25.4,-0.144781145,52311,0.043319572
1400000US42003426800,0.141787558,0.045749197,0.088606845,0.122898818,0.139095434,0.167968175,-0.01888874,0.093346237,0.07936133,2740.370185,0.002012072,2.2,1.444444444,3.9,-0.442857143,36.6,0.045714286,85492,0.181203974
1400000US42003427000,-0.20560059,-0.231578947,-0.725256896,-0.152715655,-0.224015494,-0.406535948,0.052884935,0.007563453,0.318720948,6011.308562,-0.015868818,6,0.111111111,5.8,-0.49122807,16.6,0.121621622,30388,-0.15008111
1400000US42003427100,0.143189302,0.072337211,0.068480331,0.089060025,0.100489343,0.17641888,-0.054129277,0.028152132,0.107938549,2336.92053,0.016015836,2.3,0.15,4.7,0,37.7,-0.078239609,78083,0.022202731
1400000US42003427200,-0.025873685,-0.087906215,-0.096042964,0.009019428,-0.042514879,-0.00870057,0.034893113,0.045391336,0.087342394,2640.151515,-0.016528926,5.7,0.325581395,10.5,0.438356164,28.5,0.059479554,48438,-0.024882232
1400000US42003428100,-0.076774204,-0.165235826,#DIV/0!,-0.116998241,-0.145121989,-0.063842654,-0.040224037,0.020113837,#DIV/0!,3384.180791,-0.066978193,0.6,N/A,8.1,0.14084507,24.4,1.178571429,55139,0.011464945
1400000US42003428200,-0.001824361,-0.08991795,-0.173441734,0.015616745,-0.027327313,0.071011421,0.017441106,0.062590637,0.244453155,1246.045694,-0.003280225,5.4,-0.6625,4.5,-0.423076923,27.4,0.251141553,59046,0.200390331
1400000US42003429100,0.015825995,-0.040950464,#DIV/0!,-0.028076655,-0.017557711,0.02444773,-0.04390265,0.023392753,#DIV/0!,1153.573014,0.016823162,9.8,0.75,4.3,1.866666667,40.6,0.280757098,64773,0.166849814
1400000US42003429201,0.142000551,0.071298359,#DIV/0!,0.036782797,0.068028116,0.134674438,-0.105217754,-0.003270243,#DIV/0!,2374.100719,-0.037253142,14.2,0.543478261,1.1,-0.694444444,50.7,0.007952286,82950,0.024757246
1400000US42003429202,0.126487968,0.070372114,#DIV/0!,0.012134216,0.038056147,0.086899164,-0.114353752,-0.032315967,#DIV/0!,2752.835821,0.072325581,11.4,0.838709677,3.3,-0.153846154,52.9,0.077393075,81953,0.140517145
1400000US42003429300,0.134326459,0.065414816,#DIV/0!,0.078036544,0.100821692,0.194608016,-0.056289915,0.035406876,#DIV/0!,1665.632754,-0.021501458,5.2,1.6,5,0.219512195,44.6,0.307917889,65700,0.217929705
1400000US42003429400,0.112092944,0.040028075,#DIV/0!,0.010458057,0.037049881,0.117141542,-0.101634887,-0.002978194,#DIV/0!,3208.151383,0.017309024,7.8,0.591836735,5.3,0.394736842,39,-0.012658228,68281,0.080652053
1400000US42003429500,-0.009081427,-0.063887674,#DIV/0!,-0.041237965,-0.048207531,0.003268785,-0.032156538,0.015680143,#DIV/0!,2599.124453,0.018377848,15.2,2.377777778,4.8,-0.04,43.5,0.0875,56602,0.532310025
1400000US42003429600,0.001437944,-0.081408815,#DIV/0!,-0.065626395,-0.029533448,0.040496028,-0.067064339,0.051875367,#DIV/0!,2384.210526,-0.059608541,8.2,-0.171717172,3.7,-0.471428571,41.7,0.516363636,55707,0.025099829
1400000US42003429700,-0.010642997,-0.071679701,#DIV/0!,0.077232666,0.016919098,0.029898124,0.087875663,0.088598799,#DIV/0!,2049.464138,-0.016224773,2.9,0.16,2.8,-0.714285714,28,0.033210332,48750,-0.110531309
1400000US42003430100,-0.057768924,-0.106382979,#DIV/0!,-0.007407407,-0.055088702,-0.057819905,0.050361517,0.051294277,#DIV/0!,6469.69697,0.034399225,4.9,-0.039215686,4.2,-0.432432432,35.2,0.413654618,56397,0.253266667
1400000US42003430200,-0.023336214,-0.087811271,-0.115879828,-0.020816653,-0.039278557,0.007739308,0.002519561,0.048532714,0.123619136,6764.705882,-0.027895182,2.7,-0.25,3.6,0.090909091,29.2,-0.125748503,57371,-0.013294579
1400000US42003431100,-0.266337751,-0.254308785,-0.215810999,-0.309615826,-0.279358993,-0.369550851,-0.043278075,-0.025050208,-0.153739852,8955.182073,0.026653821,17,0.017964072,9.6,0.811320755,31.2,0.11827957,40344,0.08044992
1400000US42003431400,-0.15889717,-0.14431528,-0.405893713,-0.208600026,-0.183037304,-0.266585111,-0.049702856,-0.038722024,0.139308602,7214.285714,0.02455953,16.6,0.804347826,5.3,0.606060606,37.1,0.432432432,46349,0.06417321
1400000US42003431500,-0.221964416,-0.216694492,-0.178552247,-0.255070779,-0.216945516,-0.331330299,-0.033106363,-0.000251024,-0.152778052,8302.325581,-0.051652893,13.8,0.326923077,7.7,-0.358333333,28.1,0.161157025,34940,-0.134227024
1400000US42003432300,-0.161553195,-0.192284925,-0.399482495,-0.214142871,-0.208180725,-0.34059933,-0.052589676,-0.0158958,0.058883165,5596.491228,-0.065885798,14.9,0.330357143,6.3,-0.275862069,20.3,-0.136170213,40000,0.307104111
1400000US42003432400,-0.218614631,-0.246058627,-0.394823872,-0.243458936,-0.240371905,-0.361976711,-0.024844305,0.005686722,0.032847161,10098.54015,0.019904166,13.2,-0.24137931,8,0.538461538,30.6,0.390909091,37893,-0.000131933
1400000US42003434000,-0.076850095,-0.096711799,-0.20990566,-0.236086176,-0.155339806,-0.233928571,-0.159236081,-0.058628007,-0.024022911,4464.379947,-0.131862494,5.1,-0.337662338,2.6,0.857142857,62.7,0.045,86875,0.101873343
1400000US42003435000,-0.068369028,-0.111297071,-0.472684086,-0.073228346,-0.088025377,-0.224390244,-0.004859318,0.023271694,0.248293842,4268.892794,-0.051542366,6.8,-0.503649635,6.4,1,32.8,0.201465201,52200,0.011725942
1400000US42003437000,0.209475465,0.146274778,0.12289916,0.075692659,0.16941444,0.224913495,-0.133782806,0.023139662,0.102014335,839.8950131,0.302872653,12.2,1.975609756,4.7,-0.229508197,59.9,0.22244898,102212,0.24839084
1400000US42003439000,0.223862239,0.195031056,0.122222222,0.0693302,0.171067738,0.22260669,-0.154532039,-0.023963318,0.100384468,269.0516117,0.018335684,7.3,0.403846154,4.5,0.022727273,48.9,0.051612903,84479,0.231993117
1400000US42003445500,0.031760859,0.020735156,0.063992359,-0.176112412,-0.018815971,0.041512915,-0.207873271,-0.039551127,-0.022479444,3840.840841,0.006558237,10.3,-0.112068966,3,-0.508196721,60.7,0.074336283,63906,0.182984395
